id_sala,horario,temperatura
4,1703080800,25.17
4,1703084400,25.65
4,1703088000,25.35
4,1703091600,25.5
4,1703095200,25.25
4,1703098800,25.51
4,1703102400,25.48
4,1703106000,25.39
4,1703109600,25.41
4,1703113200,25.83
4,1703116800,25.29
4,1703120400,25.08
4,1703124000,25.85
4,1703127600,25.32
4,1703131200,25.26
4,1703134800,25.4
4,1703138400,25.43
4,1703142000,25.46
4,1703145600,25.01
4,1703149200,25.25
4,1703152800,25.16
4,1703156400,25.34
4,1703160000,25.72
4,1703163600,25.41
4,1703167200,25.2
4,1703170800,25.79
4,1703174400,25.55
4,1703178000,25.61
4,1703181600,25.16
4,1703185200,25.1
4,1703188800,25.91
4,1703192400,25.27
4,1703196000,25.42
4,1703199600,25.22
4,1703203200,25.4
4,1703206800,25.51
4,1703210400,25.59
4,1703214000,25.3
4,1703217600,25.64
4,1703221200,25.02
4,1703224800,25.88
4,1703228400,25.54
4,1703232000,25.76
4,1703235600,25.44
4,1703239200,25.28
4,1703242800,25.85
4,1703246400,25.06
4,1703250000,25.29
4,1703253600,25.9
4,1703257200,25.42
4,1703260800,25.69
4,1703264400,25.59
4,1703268000,25.61
4,1703271600,25.14
4,1703275200,25.49
4,1703278800,25.17
4,1703282400,25.81
4,1703286000,25.87
4,1703289600,25.11
4,1703293200,25.14
4,1703296800,25.98
4,1703300400,25.37
4,1703304000,25.58
4,1703307600,25.01
4,1703311200,25.47
4,1703314800,25.85
4,1703318400,25.15
4,1703322000,25.34
4,1703325600,25.14
4,1703329200,25.45
4,1703332800,25.21
4,1703336400,25.9
4,1703340000,25.67
4,1703343600,25.98
4,1703347200,25.56
4,1703350800,25.39
4,1703354400,25.05
4,1703358000,25.44
4,1703361600,25.49
4,1703365200,25.05
4,1703368800,25.61
4,1703372400,25.3
4,1703376000,25.07
4,1703379600,25.82
4,1703383200,25.48
4,1703386800,26.0
4,1703390400,25.02
4,1703394000,25.82
4,1703397600,25.65
4,1703401200,25.89
4,1703404800,25.35
4,1703408400,25.73
4,1703412000,25.62
4,1703415600,25.8
4,1703419200,25.93
4,1703422800,25.42
4,1703426400,25.37
4,1703430000,25.61
4,1703433600,25.37
4,1703437200,25.91
4,1703440800,25.77
4,1703444400,25.97
4,1703448000,25.06
4,1703451600,25.6
4,1703455200,25.42
4,1703458800,25.0
4,1703462400,25.02
4,1703466000,25.53
4,1703469600,25.56
4,1703473200,25.68
4,1703476800,25.74
4,1703480400,25.27
4,1703484000,25.33
4,1703487600,25.99
4,1703491200,25.2
4,1703494800,25.05
4,1703498400,25.79
4,1703502000,25.99
4,1703505600,25.02
4,1703509200,25.47
4,1703512800,25.3
4,1703516400,25.13
4,1703520000,25.0
4,1703523600,25.54
4,1703527200,25.32
4,1703530800,25.82
4,1703534400,25.21
4,1703538000,25.99
4,1703541600,25.74
4,1703545200,25.95
4,1703548800,25.68
4,1703552400,25.9
4,1703556000,25.1
4,1703559600,25.16
4,1703563200,25.28
4,1703566800,25.21
4,1703570400,25.37
4,1703574000,25.22
4,1703577600,25.81
4,1703581200,25.36
4,1703584800,25.83
4,1703588400,25.42
4,1703592000,25.24
4,1703595600,25.24
4,1703599200,25.68
4,1703602800,25.19
4,1703606400,25.04
4,1703610000,25.69
4,1703613600,25.84
4,1703617200,25.38
4,1703620800,25.43
4,1703624400,25.43
4,1703628000,25.32
4,1703631600,25.89
4,1703635200,25.0
4,1703638800,25.86
4,1703642400,25.38
4,1703646000,25.22
4,1703649600,25.29
4,1703653200,25.9
4,1703656800,25.18
4,1703660400,25.25
4,1703664000,25.65
4,1703667600,25.33
4,1703671200,25.91
4,1703674800,25.92
4,1703678400,25.09
4,1703682000,25.08
4,1703685600,25.67
4,1703689200,25.26
4,1703692800,25.93
4,1703696400,25.44
4,1703700000,25.45
4,1703703600,25.64
4,1703707200,25.22
4,1703710800,25.58
4,1703714400,25.76
4,1703718000,25.81
4,1703721600,25.92
4,1703725200,25.8
4,1703728800,25.43
4,1703732400,25.27
4,1703736000,25.59
4,1703739600,25.33
4,1703743200,25.78
4,1703746800,25.55
4,1703750400,25.5
4,1703754000,25.16
4,1703757600,25.51
4,1703761200,25.71
4,1703764800,25.48
4,1703768400,25.0
4,1703772000,25.87
4,1703775600,25.73
4,1703779200,25.6
4,1703782800,25.93
4,1703786400,25.55
4,1703790000,25.78
4,1703793600,25.33
4,1703797200,25.05
4,1703800800,25.86
4,1703804400,25.61
4,1703808000,25.47
4,1703811600,25.43
4,1703815200,25.51
4,1703818800,25.87
4,1703822400,25.32
4,1703826000,25.55
4,1703829600,25.39
4,1703833200,25.71
4,1703836800,25.07
4,1703840400,25.57
4,1703844000,25.57
4,1703847600,25.64
4,1703851200,25.98
4,1703854800,25.52
4,1703858400,25.92
4,1703862000,25.75
4,1703865600,25.01
4,1703869200,25.24
4,1703872800,25.08
4,1703876400,25.14
4,1703880000,25.34
4,1703883600,25.86
4,1703887200,25.37
4,1703890800,25.75
4,1703894400,25.53
4,1703898000,25.84
4,1703901600,25.38
4,1703905200,25.22
4,1703908800,25.17
4,1703912400,25.46
4,1703916000,25.09
4,1703919600,25.43
4,1703923200,25.19
4,1703926800,25.16
4,1703930400,25.36
4,1703934000,25.27
4,1703937600,25.31
4,1703941200,25.48
4,1703944800,25.86
4,1703948400,25.35
4,1703952000,25.39
4,1703955600,25.92
4,1703959200,25.47
4,1703962800,25.92
4,1703966400,25.94
4,1703970000,25.84
4,1703973600,25.77
4,1703977200,25.29
4,1703980800,25.82
4,1703984400,25.14
4,1703988000,25.15
4,1703991600,25.6
4,1703995200,25.07
4,1703998800,25.36
4,1704002400,25.47
4,1704006000,25.63
4,1704009600,25.72
4,1704013200,25.15
4,1704016800,25.77
4,1704020400,25.14
4,1704024000,25.0
4,1704027600,25.67
4,1704031200,25.7
4,1704034800,25.76
4,1704038400,25.35
4,1704042000,25.41
4,1704045600,25.85
4,1704049200,25.77
4,1704052800,25.37
4,1704056400,25.56
4,1704060000,25.3
4,1704063600,25.56
4,1704067200,25.89
4,1704070800,25.24
4,1704074400,25.92
4,1704078000,26.0
4,1704081600,25.48
4,1704085200,25.59
4,1704088800,25.67
4,1704092400,25.33
4,1704096000,25.97
4,1704099600,25.76
4,1704103200,25.21
4,1704106800,25.48
4,1704110400,25.34
4,1704114000,25.27
4,1704117600,25.06
4,1704121200,25.8
4,1704124800,25.3
4,1704128400,25.49
4,1704132000,25.82
4,1704135600,25.41
4,1704139200,25.46
4,1704142800,25.38
4,1704146400,25.18
4,1704150000,25.69
4,1704153600,25.62
4,1704157200,25.47
4,1704160800,25.67
4,1704164400,25.72
4,1704168000,25.02
4,1704171600,25.94
4,1704175200,25.28
4,1704178800,25.6
4,1704182400,25.53
4,1704186000,25.01
4,1704189600,25.31
4,1704193200,25.57
4,1704196800,25.97
4,1704200400,25.71
4,1704204000,25.95
4,1704207600,25.9
4,1704211200,25.6
4,1704214800,25.5
4,1704218400,25.37
4,1704222000,25.03
4,1704225600,25.6
4,1704229200,25.33
4,1704232800,25.8
4,1704236400,25.45
4,1704240000,25.58
4,1704243600,25.31
4,1704247200,25.68
4,1704250800,25.88
4,1704254400,25.53
4,1704258000,25.18
4,1704261600,25.66
4,1704265200,25.1
4,1704268800,25.71
4,1704272400,25.5
4,1704276000,25.08
4,1704279600,25.12
4,1704283200,25.27
4,1704286800,25.9
4,1704290400,25.63
4,1704294000,25.18
4,1704297600,25.7
4,1704301200,25.66
4,1704304800,25.47
4,1704308400,25.93
4,1704312000,25.49
4,1704315600,25.92
4,1704319200,25.74
4,1704322800,25.95
4,1704326400,25.39
4,1704330000,25.48
4,1704333600,25.99
4,1704337200,25.49
4,1704340800,25.86
4,1704344400,25.63
4,1704348000,25.97
4,1704351600,25.38
4,1704355200,25.95
4,1704358800,25.7
4,1704362400,25.04
4,1704366000,25.78
4,1704369600,25.15
4,1704373200,25.6
4,1704376800,25.25
4,1704380400,25.94
4,1704384000,25.2
4,1704387600,25.02
4,1704391200,25.31
4,1704394800,25.04
4,1704398400,25.63
4,1704402000,25.83
4,1704405600,25.36
4,1704409200,25.86
4,1704412800,25.43
4,1704416400,25.42
4,1704420000,25.07
4,1704423600,25.13
4,1704427200,25.66
4,1704430800,25.73
4,1704434400,25.61
4,1704438000,25.49
4,1704441600,25.38
4,1704445200,25.32
4,1704448800,25.78
4,1704452400,25.61
4,1704456000,25.65
4,1704459600,25.33
4,1704463200,25.97
4,1704466800,25.73
4,1704470400,25.75
4,1704474000,25.2
4,1704477600,25.07
4,1704481200,25.14
4,1704484800,25.66
4,1704488400,25.92
4,1704492000,25.38
4,1704495600,25.66
4,1704499200,25.6
4,1704502800,25.65
4,1704506400,25.43
4,1704510000,25.57
4,1704513600,25.93
4,1704517200,25.46
4,1704520800,25.86
4,1704524400,25.98
4,1704528000,25.17
4,1704531600,25.31
4,1704535200,25.49
4,1704538800,25.3
4,1704542400,25.72
4,1704546000,25.61
4,1704549600,25.62
4,1704553200,25.35
4,1704556800,25.41
4,1704560400,25.73
4,1704564000,25.08
4,1704567600,25.33
4,1704571200,25.21
4,1704574800,25.27
4,1704578400,25.14
4,1704582000,25.44
4,1704585600,25.84
4,1704589200,25.08
4,1704592800,25.64
4,1704596400,25.41
4,1704600000,25.38
4,1704603600,25.57
4,1704607200,25.92
4,1704610800,25.37
4,1704614400,25.94
4,1704618000,25.06
4,1704621600,25.68
4,1704625200,25.77
4,1704628800,25.64
4,1704632400,25.94
4,1704636000,25.86
4,1704639600,25.6
4,1704643200,25.26
4,1704646800,25.24
4,1704650400,25.17
4,1704654000,25.32
4,1704657600,25.13
4,1704661200,25.63
4,1704664800,25.18
4,1704668400,25.86
4,1704672000,25.4
4,1704675600,25.68
4,1704679200,25.32
4,1704682800,25.3
4,1704686400,25.83
4,1704690000,25.65
4,1704693600,25.61
4,1704697200,25.63
4,1704700800,25.06
4,1704704400,25.68
4,1704708000,25.56
4,1704711600,25.73
4,1704715200,25.51
4,1704718800,25.93
4,1704722400,25.49
4,1704726000,25.06
4,1704729600,25.57
4,1704733200,25.25
4,1704736800,25.95
4,1704740400,25.74
4,1704744000,25.58
4,1704747600,25.0
4,1704751200,25.66
4,1704754800,25.09
4,1704758400,25.2
4,1704762000,25.66
4,1704765600,25.99
4,1704769200,25.16
4,1704772800,25.19
4,1704776400,25.32
4,1704780000,25.35
4,1704783600,25.85
4,1704787200,25.38
4,1704790800,25.17
4,1704794400,25.5
4,1704798000,25.29
4,1704801600,25.51
4,1704805200,25.16
4,1704808800,25.2
4,1704812400,25.23
4,1704816000,25.34
4,1704819600,25.11
4,1704823200,25.09
4,1704826800,25.66
4,1704830400,25.02
4,1704834000,25.89
4,1704837600,25.33
4,1704841200,25.48
4,1704844800,25.86
4,1704848400,25.28
4,1704852000,25.09
4,1704855600,25.63
4,1704859200,25.75
4,1704862800,25.58
4,1704866400,25.84
4,1704870000,25.38
4,1704873600,25.84
4,1704877200,25.02
4,1704880800,25.8
4,1704884400,25.55
4,1704888000,26.0
4,1704891600,25.28
4,1704895200,25.13
4,1704898800,25.26
4,1704902400,25.07
4,1704906000,25.74
4,1704909600,25.45
4,1704913200,25.7
4,1704916800,25.52
4,1704920400,25.72
4,1704924000,25.52
4,1704927600,25.89
4,1704931200,25.36
4,1704934800,25.66
4,1704938400,25.54
4,1704942000,25.03
4,1704945600,25.1
4,1704949200,25.58
4,1704952800,25.9
4,1704956400,25.11
4,1704960000,25.7
4,1704963600,25.51
4,1704967200,25.9
4,1704970800,25.2
4,1704974400,25.54
4,1704978000,25.93
4,1704981600,25.15
4,1704985200,25.02
4,1704988800,25.63
4,1704992400,25.7
4,1704996000,25.65
4,1704999600,25.26
4,1705003200,25.82
4,1705006800,25.83
4,1705010400,25.4
4,1705014000,25.87
4,1705017600,25.99
4,1705021200,25.11
4,1705024800,25.85
4,1705028400,25.13
4,1705032000,25.64
4,1705035600,25.94
4,1705039200,25.22
4,1705042800,25.81
4,1705046400,25.58
4,1705050000,25.96
4,1705053600,25.62
4,1705057200,25.68
4,1705060800,25.3
4,1705064400,25.87
4,1705068000,25.66
4,1705071600,25.29
4,1705075200,25.86
4,1705078800,25.61
4,1705082400,26.0
4,1705086000,25.14
4,1705089600,25.98
4,1705093200,25.64
4,1705096800,25.16
4,1705100400,25.09
4,1705104000,25.0
4,1705107600,25.25
4,1705111200,25.44
4,1705114800,25.95
4,1705118400,25.67
4,1705122000,25.89
4,1705125600,25.56
4,1705129200,25.65
4,1705132800,25.36
4,1705136400,25.45
4,1705140000,25.45
4,1705143600,25.77
4,1705147200,25.98
4,1705150800,25.07
4,1705154400,25.25
4,1705158000,25.18
4,1705161600,25.57
4,1705165200,25.39
4,1705168800,25.55
4,1705172400,25.71
4,1705176000,25.55
4,1705179600,25.8
4,1705183200,25.73
4,1705186800,25.44
4,1705190400,25.85
4,1705194000,25.16
4,1705197600,25.59
4,1705201200,25.47
4,1705204800,25.51
4,1705208400,25.5
4,1705212000,25.95
4,1705215600,25.16
4,1705219200,25.79
4,1705222800,25.34
4,1705226400,25.73
4,1705230000,25.7
4,1705233600,25.68
4,1705237200,25.43
4,1705240800,25.64
4,1705244400,25.76
4,1705248000,25.95
4,1705251600,25.67
4,1705255200,25.56
4,1705258800,25.27
4,1705262400,25.19
4,1705266000,25.44
4,1705269600,25.88
4,1705273200,25.06
4,1705276800,25.95
4,1705280400,25.7
4,1705284000,25.91
4,1705287600,25.52
4,1705291200,25.25
4,1705294800,25.46
4,1705298400,25.23
4,1705302000,25.32
4,1705305600,25.76
4,1705309200,25.1
4,1705312800,25.95
4,1705316400,25.99
4,1705320000,25.37
4,1705323600,25.52
4,1705327200,25.26
4,1705330800,25.32
4,1705334400,25.2
4,1705338000,25.64
4,1705341600,25.51
4,1705345200,25.21
4,1705348800,25.0
4,1705352400,25.36
4,1705356000,25.21
4,1705359600,25.71
4,1705363200,25.92
4,1705366800,25.99
4,1705370400,25.21
4,1705374000,25.81
4,1705377600,25.1
4,1705381200,25.38
4,1705384800,25.16
4,1705388400,25.14
4,1705392000,25.12
4,1705395600,25.1
4,1705399200,25.32
4,1705402800,25.87
4,1705406400,25.17
4,1705410000,25.87
4,1705413600,25.47
4,1705417200,25.85
4,1705420800,25.17
4,1705424400,25.34
4,1705428000,25.13
4,1705431600,25.5
4,1705435200,25.07
4,1705438800,25.72
4,1705442400,25.5
4,1705446000,25.93
4,1705449600,25.89
4,1705453200,25.09
4,1705456800,25.16
4,1705460400,25.2
4,1705464000,25.81
4,1705467600,25.25
4,1705471200,25.65
4,1705474800,25.13
4,1705478400,25.64
4,1705482000,25.29
4,1705485600,25.05
4,1705489200,25.23
4,1705492800,25.39
4,1705496400,25.85
4,1705500000,25.96
4,1705503600,25.93
4,1705507200,25.82
4,1705510800,25.9
4,1705514400,25.64
4,1705518000,25.36
4,1705521600,25.89
4,1705525200,25.43
4,1705528800,25.73
4,1705532400,25.32
4,1705536000,25.74
4,1705539600,25.48
4,1705543200,25.91
4,1705546800,25.93
4,1705550400,25.47
4,1705554000,25.16
4,1705557600,25.73
4,1705561200,25.4
4,1705564800,25.39
4,1705568400,25.78
4,1705572000,25.95
4,1705575600,25.63
4,1705579200,25.93
4,1705582800,25.69
4,1705586400,25.37
4,1705590000,25.44
4,1705593600,25.75
4,1705597200,25.41
4,1705600800,25.47
4,1705604400,25.51
4,1705608000,25.59
4,1705611600,25.45
4,1705615200,25.52
4,1705618800,25.93
4,1705622400,25.07
4,1705626000,25.25
4,1705629600,25.12
4,1705633200,25.38
4,1705636800,25.86
4,1705640400,25.75
4,1705644000,25.94
4,1705647600,25.18
4,1705651200,25.78
4,1705654800,25.29
4,1705658400,25.36
4,1705662000,25.73
4,1705665600,25.19
4,1705669200,25.05
4,1705672800,25.15
4,1705676400,25.33
4,1705680000,25.77
4,1705683600,25.74
4,1705687200,25.46
4,1705690800,25.39
4,1705694400,25.3
4,1705698000,25.97
4,1705701600,25.91
4,1705705200,25.42
4,1705708800,25.96
4,1705712400,25.46
4,1705716000,25.69
4,1705719600,25.59
4,1705723200,25.26
4,1705726800,25.13
4,1705730400,25.65
4,1705734000,25.58
4,1705737600,25.86
4,1705741200,25.69
4,1705744800,25.32
4,1705748400,25.86
4,1705752000,26.0
4,1705755600,25.65
4,1705759200,25.47
4,1705762800,25.95
4,1705766400,25.85
4,1705770000,25.73
4,1705773600,25.16
4,1705777200,25.55
4,1705780800,25.09
4,1705784400,25.31
4,1705788000,25.01
4,1705791600,25.38
4,1705795200,25.55
4,1705798800,25.88
4,1705802400,25.21
4,1705806000,25.27
4,1705809600,25.38
4,1705813200,25.89
4,1705816800,25.22
4,1705820400,25.19
4,1705824000,25.45
4,1705827600,25.72
4,1705831200,25.1
4,1705834800,25.32
4,1705838400,25.65
4,1705842000,25.42
4,1705845600,25.86
4,1705849200,25.95
4,1705852800,25.72
4,1705856400,25.36
4,1705860000,25.47
4,1705863600,25.23
4,1705867200,25.39
4,1705870800,25.55
4,1705874400,25.02
4,1705878000,25.49
4,1705881600,25.63
4,1705885200,25.71
4,1705888800,25.57
4,1705892400,25.34
4,1705896000,26.0
4,1705899600,25.64
4,1705903200,25.5
4,1705906800,25.65
4,1705910400,25.19
4,1705914000,25.34
4,1705917600,25.85
4,1705921200,25.35
4,1705924800,25.81
4,1705928400,25.55
4,1705932000,25.48
4,1705935600,25.86
4,1705939200,25.64
4,1705942800,25.47
4,1705946400,25.65
4,1705950000,25.21
4,1705953600,25.91
4,1705957200,25.7
4,1705960800,25.64
4,1705964400,25.09
4,1705968000,25.33
4,1705971600,25.93
4,1705975200,25.39
4,1705978800,25.0
4,1705982400,25.06
4,1705986000,25.03
4,1705989600,25.01
4,1705993200,25.33
4,1705996800,25.44
4,1706000400,25.05
4,1706004000,25.68
4,1706007600,25.33
4,1706011200,25.61
4,1706014800,25.63
4,1706018400,25.45
4,1706022000,25.37
4,1706025600,25.99
4,1706029200,25.37
4,1706032800,25.73
4,1706036400,25.62
4,1706040000,25.97
4,1706043600,25.98
4,1706047200,25.71
4,1706050800,25.59
4,1706054400,25.45
4,1706058000,25.59
4,1706061600,25.19
4,1706065200,25.61
4,1706068800,25.02
4,1706072400,25.79
4,1706076000,25.98
4,1706079600,25.83
4,1706083200,25.7
4,1706086800,25.41
4,1706090400,25.91
4,1706094000,25.81
4,1706097600,25.84
4,1706101200,25.21
4,1706104800,26.0
4,1706108400,25.36
4,1706112000,25.16
4,1706115600,25.49
4,1706119200,25.38
4,1706122800,25.48
4,1706126400,25.76
4,1706130000,25.7
4,1706133600,25.72
4,1706137200,25.55
4,1706140800,25.4
4,1706144400,25.69
4,1706148000,25.87
4,1706151600,25.3
4,1706155200,25.46
4,1706158800,25.15
4,1706162400,25.97
4,1706166000,25.7
4,1706169600,25.4
4,1706173200,25.24
4,1706176800,25.3
4,1706180400,25.03
4,1706184000,25.35
4,1706187600,25.42
4,1706191200,25.9
4,1706194800,25.74
4,1706198400,25.68
4,1706202000,25.29
4,1706205600,25.25
4,1706209200,25.84
4,1706212800,25.23
4,1706216400,25.49
4,1706220000,25.02
4,1706223600,25.87
4,1706227200,25.8
4,1706230800,25.53
4,1706234400,25.69
4,1706238000,25.33
4,1706241600,25.19
4,1706245200,25.4
4,1706248800,25.0
4,1706252400,25.97
4,1706256000,25.37
4,1706259600,25.47
4,1706263200,25.65
4,1706266800,25.87
4,1706270400,25.06
4,1706274000,25.99
4,1706277600,25.94
4,1706281200,25.54
4,1706284800,25.91
4,1706288400,25.99
4,1706292000,25.9
4,1706295600,25.84
4,1706299200,25.69
4,1706302800,25.66
4,1706306400,25.82
4,1706310000,25.15
4,1706313600,25.16
4,1706317200,25.76
4,1706320800,25.19
4,1706324400,25.95
4,1706328000,25.33
4,1706331600,25.32
4,1706335200,25.59
4,1706338800,25.56
4,1706342400,25.54
4,1706346000,25.63
4,1706349600,25.68
4,1706353200,25.21
4,1706356800,25.81
4,1706360400,25.33
4,1706364000,25.19
4,1706367600,25.68
4,1706371200,25.97
4,1706374800,25.31
4,1706378400,25.45
4,1706382000,25.6
4,1706385600,25.9
4,1706389200,25.14
4,1706392800,25.95
4,1706396400,25.84
4,1706400000,26.0
4,1706403600,25.32
4,1706407200,25.84
4,1706410800,25.33
4,1706414400,25.22
4,1706418000,25.28
4,1706421600,25.45
4,1706425200,25.55
4,1706428800,25.54
4,1706432400,25.42
4,1706436000,25.64
4,1706439600,25.17
4,1706443200,25.73
4,1706446800,25.88
4,1706450400,25.58
4,1706454000,25.02
4,1706457600,25.96
4,1706461200,25.27
4,1706464800,25.87
4,1706468400,25.83
4,1706472000,25.92
4,1706475600,25.09
4,1706479200,25.43
4,1706482800,25.48
4,1706486400,25.11
4,1706490000,25.61
4,1706493600,25.12
4,1706497200,25.07
4,1706500800,25.31
4,1706504400,25.86
4,1706508000,25.02
4,1706511600,25.2
4,1706515200,25.71
4,1706518800,25.17
4,1706522400,25.11
4,1706526000,25.71
4,1706529600,25.98
4,1706533200,25.83
4,1706536800,25.78
4,1706540400,25.23
4,1706544000,25.22
4,1706547600,25.16
4,1706551200,25.47
4,1706554800,25.91
4,1706558400,25.41
4,1706562000,25.71
4,1706565600,25.81
4,1706569200,25.03
4,1706572800,25.2
4,1706576400,25.42
4,1706580000,25.51
5,1698807600,25.03
5,1698811200,25.35
5,1698814800,25.22
5,1698818400,25.3
5,1698822000,25.04
5,1698825600,25.26
5,1698829200,25.95
5,1698832800,25.41
5,1698836400,25.14
5,1698840000,25.28
5,1698843600,25.7
5,1698847200,25.81
5,1698850800,25.7
5,1698854400,25.83
5,1698858000,25.45
5,1698861600,25.0
5,1698865200,25.51
5,1698868800,25.74
5,1698872400,25.9
5,1698876000,25.71
5,1698879600,25.04
5,1698883200,25.92
5,1698886800,25.8
5,1698890400,25.58
5,1698894000,25.76
5,1698897600,25.71
5,1698901200,25.26
5,1698904800,25.62
5,1698908400,25.25
5,1698912000,25.74
5,1698915600,25.8
5,1698919200,25.68
5,1698922800,25.42
5,1698926400,25.73
5,1698930000,25.29
5,1698933600,25.65
5,1698937200,25.81
5,1698940800,25.33
5,1698944400,25.01
5,1698948000,25.62
5,1698951600,25.46
5,1698955200,25.95
5,1698958800,25.49
5,1698962400,25.57
5,1698966000,25.73
5,1698969600,25.08
5,1698973200,25.17
5,1698976800,25.45
5,1698980400,25.33
5,1698984000,25.75
5,1698987600,25.89
5,1698991200,25.42
5,1698994800,25.22
5,1698998400,25.32
5,1699002000,25.94
5,1699005600,25.54
5,1699009200,25.64
5,1699012800,25.82
5,1699016400,25.5
5,1699020000,25.76
5,1699023600,25.15
5,1699027200,25.69
5,1699030800,25.58
5,1699034400,25.85
5,1699038000,25.52
5,1699041600,25.46
5,1699045200,25.26
5,1699048800,25.72
5,1699052400,25.92
5,1699056000,25.79
5,1699059600,25.27
5,1699063200,25.4
5,1699066800,25.34
5,1699070400,25.3
5,1699074000,25.85
5,1699077600,25.74
5,1699081200,25.33
5,1699084800,25.21
5,1699088400,25.41
5,1699092000,25.83
5,1699095600,25.85
5,1699099200,25.44
5,1699102800,25.6
5,1699106400,25.12
5,1699110000,25.14
5,1699113600,25.71
5,1699117200,25.96
5,1699120800,25.38
5,1699124400,25.7
5,1699128000,25.35
5,1699131600,25.57
5,1699135200,25.25
5,1699138800,25.88
5,1699142400,25.69
5,1699146000,25.03
5,1699149600,25.45
5,1699153200,25.56
5,1699156800,25.86
5,1699160400,25.5
5,1699164000,25.74
5,1699167600,25.75
5,1699171200,25.79
5,1699174800,25.57
5,1699178400,25.08
5,1699182000,25.72
5,1699185600,26.0
5,1699189200,25.46
5,1699192800,25.29
5,1699196400,25.73
5,1699200000,25.48
5,1699203600,25.63
5,1699207200,25.86
5,1699210800,25.45
5,1699214400,25.53
5,1699218000,25.94
5,1699221600,25.22
5,1699225200,25.47
5,1699228800,25.36
5,1699232400,25.29
5,1699236000,25.48
5,1699239600,25.46
5,1699243200,25.63
5,1699246800,25.38
5,1699250400,25.13
5,1699254000,25.64
5,1699257600,25.88
5,1699261200,25.84
5,1699264800,25.76
5,1699268400,25.95
5,1699272000,25.67
5,1699275600,25.67
5,1699279200,25.66
5,1699282800,25.05
5,1699286400,25.58
5,1699290000,25.12
5,1699293600,25.59
5,1699297200,25.62
5,1699300800,25.14
5,1699304400,25.87
5,1699308000,25.91
5,1699311600,25.98
5,1699315200,25.74
5,1699318800,25.73
5,1699322400,25.22
5,1699326000,25.68
5,1699329600,25.68
5,1699333200,25.66
5,1699336800,25.37
5,1699340400,25.1
5,1699344000,25.52
5,1699347600,25.72
5,1699351200,25.59
5,1699354800,25.61
5,1699358400,25.44
5,1699362000,25.46
5,1699365600,25.05
5,1699369200,25.88
5,1699372800,25.36
5,1699376400,25.81
5,1699380000,25.11
5,1699383600,25.9
5,1699387200,25.97
5,1699390800,25.74
5,1699394400,25.19
5,1699398000,25.48
5,1699401600,25.54
5,1699405200,25.27
5,1699408800,25.73
5,1699412400,25.24
5,1699416000,25.74
5,1699419600,25.57
5,1699423200,25.36
5,1699426800,25.58
5,1699430400,25.53
5,1699434000,25.5
5,1699437600,25.33
5,1699441200,25.4
5,1699444800,25.12
5,1699448400,25.86
5,1699452000,25.3
5,1699455600,25.16
5,1699459200,25.69
5,1699462800,25.18
5,1699466400,25.56
5,1699470000,25.3
5,1699473600,25.5
5,1699477200,25.27
5,1699480800,25.4
5,1699484400,25.92
5,1699488000,25.99
5,1699491600,25.45
5,1699495200,25.39
5,1699498800,25.17
5,1699502400,25.86
5,1699506000,25.12
5,1699509600,25.36
5,1699513200,25.53
5,1699516800,25.97
5,1699520400,25.11
5,1699524000,25.82
5,1699527600,25.79
5,1699531200,25.01
5,1699534800,25.83
5,1699538400,25.19
5,1699542000,25.49
5,1699545600,25.53
5,1699549200,25.65
5,1699552800,25.6
5,1699556400,25.26
5,1699560000,25.5
5,1699563600,25.36
5,1699567200,25.97
5,1699570800,25.4
5,1699574400,25.87
5,1699578000,25.29
5,1699581600,25.16
5,1699585200,25.64
5,1699588800,25.57
5,1699592400,25.66
5,1699596000,25.01
5,1699599600,25.48
5,1699603200,25.41
5,1699606800,25.93
5,1699610400,25.01
5,1699614000,25.69
5,1699617600,25.96
5,1699621200,25.05
5,1699624800,25.66
5,1699628400,25.14
5,1699632000,25.13
5,1699635600,25.42
5,1699639200,25.89
5,1699642800,25.09
5,1699646400,25.42
5,1699650000,25.89
5,1699653600,25.37
5,1699657200,25.17
5,1699660800,25.51
5,1699664400,25.48
5,1699668000,25.11
5,1699671600,25.68
5,1699675200,25.98
5,1699678800,25.84
5,1699682400,25.95
5,1699686000,25.02
5,1699689600,25.16
5,1699693200,25.71
5,1699696800,25.52
5,1699700400,25.82
5,1699704000,25.6
5,1699707600,25.33
5,1699711200,25.17
5,1699714800,25.17
5,1699718400,25.08
5,1699722000,25.56
5,1699725600,25.6
5,1699729200,25.43
5,1699732800,25.06
5,1699736400,25.7
5,1699740000,25.93
5,1699743600,25.49
5,1699747200,25.4
5,1699750800,25.77
5,1699754400,25.93
5,1699758000,25.77
5,1699761600,25.02
5,1699765200,25.97
5,1699768800,25.83
5,1699772400,25.52
5,1699776000,25.15
5,1699779600,25.29
5,1699783200,25.79
5,1699786800,25.75
5,1699790400,25.39
5,1699794000,25.38
5,1699797600,25.34
5,1699801200,25.76
5,1699804800,25.19
5,1699808400,25.78
5,1699812000,25.16
5,1699815600,25.78
5,1699819200,25.19
5,1699822800,25.92
5,1699826400,25.97
5,1699830000,25.71
5,1699833600,25.86
5,1699837200,25.26
5,1699840800,25.72
5,1699844400,25.69
5,1699848000,25.93
5,1699851600,25.23
5,1699855200,25.32
5,1699858800,25.15
5,1699862400,25.46
5,1699866000,25.98
5,1699869600,25.88
5,1699873200,25.67
5,1699876800,25.48
